Ticker,Period,Net Revenue,Revenue Growth,Gross Profit,Gross Profit Growth,Operating Profit,Operating Profit Growth,Profit Before Tax,Profit Before Tax Growth,Net Profit After Tax,Net Profit After Tax Growth,Total Assets,Total Assets Growth,Current Assets,Current Assets Growth,Non-Current Assets,Non-Current Assets Growth,Current Liabilities,Current Liabilities Growth,Short-term Debt,Short-term Debt Growth,Long-term Liabilities,Long-term Liabilities Growth,Equity,Equity Growth,Charter Capital,Charter Capital Growth,P/E,P/B,EV/EBITDA,EPS (VND/Share),EPS Growth,Book Value (VND/Share),Gross Margin,EBIT Margin,EBITDA Margin,Net Profit Margin,ROE LTM,ROA LTM,Asset Turnover (turns),Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Conversion Cycle,Debt to Equity,"Vay và nợ thuê tài chính ngắn hạn, dài hạn / Vốn chủ sở hữu",Nợ vay ròng / Vốn chủ sở hữu,Tổng tài sản / Vốn chủ sở hữu,Khả năng thanh toán tổng quát,Khả năng thanh toán nhanh,Khả năng thanh toán tức thời,Khả năng thanh toán lãi vay,Vốn hóa (Tỷ đồng),Số lượng cổ phiếu lưu hành (Triệu CP)
MSN,Q4/2022,20642781000000,-0.1336999999999999,5554169000000,-0.1924,962309000000,-0.8786,903305000000,-0.887,447050000000,-0.9305,141342815000000,0.1209,47674624000000,0.0926999999999999,93668191000000,0.1359,65320877000000,0.8906999999999999,40567379000000,1.1572,39385199000000.0,-0.1996,36636739000000,-0.1346,14237248000000,0.206,13.63872458054556,5.075966078780152,8.686291255159507,314.0002936929981,-0.9309,18369.165383840904,0.2691,0.1158,0.1707,0.0389,0.1204,0.0356,0.1530376267269413,0.309829858406943,70.45160884572675,348.0301357407825,184.35725648588485,234.1244881006244,2.858,1.9378,1.4598,3.3864100631059397,1.349900792767747,0.5087084026749977,0.2680961402278784,2.3705407903890583,110481043160800,1423724783
MSN,Q3/2022,19523055000000,-0.1729,5424308000000,-0.1101999999999999,963369000000,-0.4453,908892000000,-0.5122,543155000000,-0.5266,128431115000000,0.0408,36801602000000,-0.0024,91629513000000,0.0592,63610497000000,0.5959,40143978000000,0.9818,29219100000000.0,-0.429,35601518000000,0.0999,14237248000000,0.206,15.300642482536269,5.336396458682832,9.115045793963994,381.5028062203789,-0.6075,18016.274849097717,0.2778,0.1042,0.159,0.0431,0.3257,0.0878999999999999,0.1539120431928181,0.3007314417179201,72.95254994671684,363.635723621397,187.94275016070577,248.6455234074081,2.6075,1.7115,1.4945,3.7050774440465446,1.3835147318370886,0.3532867539142164,0.1214281504513319,2.7556464380181507,132406404819000,1423724783
MSN,Q2/2022,17834053000000,-0.1595,4967440000000,0.0248,1269508000000,0.1099,1261187000000,0.1045,980911000000,0.2397,125259949000000,0.0378,36815333000000,0.0703,88444616000000,0.0249,52344059000000,0.373,30751359000000,0.4846999999999999,34119650000000.0,-0.3328,38796240000000,0.2341,14237248000000,0.206,16.480188805735448,5.978382446469459,9.452365900284072,688.975152861408,0.0279999999999999,20510.095313835667,0.2785,0.1309,0.1941,0.0681,0.3364999999999999,0.0960999999999999,0.1429331048248471,0.2803138512432536,78.5151471177079,381.7513855433439,204.321824049577,255.9447086114748,2.2287,1.4659,1.1989,3.502015044192006,1.448699696655391,0.4403955375336865,0.1979470487758696,3.22411249767182,112047140422100,1423724783
MSN,Q1/2022,18189336000000,-0.0895,5089107000000,0.1796,2027556000000,3.3763,2073766000000,3.2578,1595880000000,7.5173,124284102000000,0.069,38346182000000,0.2239999999999999,85937920000000,0.0118,38734533000000,0.0254,19182679000000,-0.0963,48811125000000.0,-0.0806,36738444000000,0.4461,11805347000000,0.005,20.43181738979937,5.355602855903551,10.124888658828336,1120.9188875937407,6.0624,19306.70824039452,0.2798,0.1779,0.2371,0.1042,0.3751,0.0969,0.1452952497466696,0.287599378383191,72.29104940939021,361.7111845907427,211.9026321982616,222.0996018018713,2.3829,1.5906,1.2385,3.870886847539837,1.4196489562052297,0.6504581583570402,0.3339732016389612,3.713293523513482,156467353651700,1423724783
MSN,Q4/2021,23827803000000,0.1032,6877246000000,0.3188,7929270000000,9.629,7996802000000,7.2162,6436813000000,23.2692,126093471000000,0.0895,43630176000000,0.466,82463295000000,-0.0409,34547836000000,-0.1113,18805727000000,-0.1659,49208983000000.0,-0.0506,42336652000000,0.6914,11805347000000,0.005,73.92859104669228,8.216212370914866,15.224875113846476,4543.713179853758,19.1241,23161.103384135044,0.2885999999999999,0.3834,0.4303,0.2988,0.2999,0.0834999999999999,0.1910121476128717,0.3570748030842359,55.62507053210067,285.80630211738765,177.8852273114093,163.546145338079,1.9784,1.3742,0.8395,3.589743950188261,1.5054711067763928,0.8920033370541646,0.6552530526079839,9.010125420940517,168580347544000,1416641576
MSN,Q3/2021,23604809000000,0.1677,6096188000000,0.2653,1736820000000,7.2698,1863066000000,0.6931,1147456000000,0.3475999999999999,123396452000000,0.1293,36888542000000,0.4424,86507910000000,0.0337,39858448000000,0.0641,20255949000000,-0.069,51171289000000.0,0.1842,32366715000000,0.1319,11805347000000,0.005,75.10246515655447,7.377472524803229,15.71318804685128,971.9799068810424,0.3409,18226.15984588109,0.2583,0.128,0.1767,0.0672,0.1169999999999999,0.0306999999999999,0.1934080433832704,0.333391024594683,53.70034629384208,278.7175544835884,162.91882396106467,169.4990768163658,2.8124,1.8858,1.4949,3.8164642035143896,1.3555619961859278,0.580963689303708,0.3173801699454028,3.603360213428068,173538599724000,1180534692
MSN,Q2/2021,21219294000000,0.1944,4847247000000,0.2446,1143791000000,2.5238,1141863000000,2.6669,791243000000,3.0501,120696902000000,0.1495,34398733000000,0.3918,86298169000000,0.0749,38124851000000,0.0237,20712056000000,-0.036,51135340000000.0,0.3993,31436711000000,0.0069999999999999,11805347000000,0.0098999999999999,81.87988206954503,7.5916221534649555,14.988721621150209,670.24120965011,3.0301,18082.07344066768,0.2284,0.1094,0.1632,0.0496,0.0943,0.0262,0.1790934061889068,0.2996958064036263,52.375277777856326,285.78656612090106,166.26032224315017,171.9015216556072,2.8394,1.9442,1.5631,3.6022789181018835,1.3521918410414335,0.5610895895698058,0.3142782380972453,2.934646079052911,179087112776400,1180534692
MSN,Q1/2021,19976861000000,0.1326,4314120000000,0.089,463301000000,6.461,487053000000,9.0832,187370000000,3.3989,116266529000000,0.1065,31327888000000,0.0139,84938641000000,0.1451,37773997000000,0.1427,21226406000000,-0.0415,53087431000000.0,1.5958,25405101000000,-0.5073,11746832000000,0.0049,84.77072036407338,6.574483557018702,14.83718448626482,158.71621670225343,3.3753,13699.311938560126,0.216,0.0842,0.1454,0.0172,0.0508,0.0177,0.1722120245372075,0.2838050084779469,52.473687432675234,292.7937756871546,181.49149692253735,163.77596619729246,3.5765,2.4912,2.1894,2.8756390887438625,1.2796027044611271,0.4949779341593107,0.2030163236366011,2.431600376504006,150754280168400,1180534692
MSN,Q4/2020,21599531000000,0.9679,5214759000000,0.5432,746003000000,-0.6134000000000001,973297000000,-0.5185,265226000000,-0.8168000000000001,115736562000000,0.1895,29760685000000,0.2266,85975877000000,0.1772,38874663000000,0.2749,22545046000000,0.2293,51831620000000.0,2.4747,25030279000000,-0.5176,11746832000000,0.0049,40.70763200018703,4.784886304520403,15.21059095202927,225.78512199194165,-0.8177,13567.605611359848,0.2414,0.0978,0.1969,0.0271,0.0363,0.0131,0.1919948736966742,0.3133792932907003,44.909138767874175,266.47722089144725,160.86206005796114,150.52429960136027,3.6239,2.4774000000000003,2.1511,2.7695976631738093,1.2759486793213652,0.4440621903268975,0.2101289469699068,3.7364256425080193,115118958108000,1174683246
MSN,Q3/2020,20214308000000,1.2541,4817839000000,0.9814,210020000000,-0.8723000000000001,1100402000000,-0.5874,851502000000,-0.6178,109264560000000,0.509,25574944000000,0.3335,83689616000000,0.5722999999999999,37457587000000,0.7265,21758110000000,0.4332999999999999,43211237000000.0,2.543,28595736000000,-0.2576,11746832000000,0.0049,16.877957660526526,2.766314319681048,9.867123580160332,724.8779642507985,-0.6197,17503.028216340117,0.2382999999999999,0.1084,0.1248,0.0481,0.0762999999999999,0.0282,0.1886821008090496,0.3138373749125448,46.93437737270057,274.52354481407394,158.00763636129815,163.45028582547636,2.821,1.8739,1.6674,2.707013172785432,1.3544831148152103,0.3777245448298632,0.1575953357593483,2.3128229383505703,96324026172000,1174683246
MSN,Q2/2020,17766382000000,0.9206,3894584000000,0.4600999999999999,324589000000,-0.7481,311395000000,-0.7558,195362000000,-0.8078,105003862000000,0.5437,24716045000000,0.7201000000000001,80287817000000,0.4964,37243199000000,1.0285,21486238000000,0.7863,36542380000000.0,1.6805,31218283000000,-0.1335,11689464000000,,15.07396477956875,1.6410278130569325,9.361306064308096,166.3103655093758,-0.8087000000000001,19701.30422716525,0.2192,0.0661,0.1251,0.0031,0.1193,0.0464,0.1691395156939859,0.3042749340826746,55.99146227408597,281.97064486521504,171.53867094229602,166.42343619700495,2.3635,1.5604,1.4015,2.572993417178933,1.4230946402141806,0.3485838045222699,0.1332434144553479,2.576254742340099,98673392664000,1174683246
MSN,Q1/2020,17637587000000,1.1614,3961515000000,0.6084,-84838000000,-1.0738,-60255000000,-1.0528,-78108000000,-1.0903,105075751000000,0.615,30897924000000,1.5125,74177827000000,0.4058,33057956000000,1.182,22145474000000,1.1933,20451387000000.0,0.3636999999999999,51566408000000,0.477,11689464000000,0.005,10.53773617911494,1.3689588170985794,6.911041922247255,-66.8191431698667,-1.0903,36257.76450989119,0.2246,0.0351,0.0953,-0.0123,0.1191,0.0605,0.1743077073096934,0.3223285060898999,58.64731057031781,257.82458351345326,174.2426123889959,142.22928169477518,1.0377,0.7617,0.6707,1.9673490519327468,1.9636897989945417,0.6412691093181926,0.1419641613655726,2.477263213748784,58213533060600,1168946447
MSN,Q4/2019,10975687000000,-0.0504,3379286000000,-0.045,1929590000000,0.33,2021203000000,0.4040999999999999,1447983000000,0.2729,97297251000000,0.5065999999999999,24261892000000,0.941,73035359000000,0.4024,30492191000000,0.9304,18340185000000,0.9841,14916653000000.0,0.0144999999999999,51888407000000,0.5226,11689464000000,0.005,16.54139866557565,2.5796038218980493,9.30973491211767,1238.7077301240986,0.2666,36597.15644783512,0.3079,0.2269,0.289,0.1593,0.1481,0.0786,0.1293499209774485,0.2345617888547745,85.15339335934051,375.37593230004575,240.86477234416665,219.6645533152196,0.8751000000000001,0.5785,0.4322999999999999,1.8829762696237795,2.1426938549679884,0.4801252556761172,0.2487516229975077,6.766557100105159,68734051083600,1168946447
MSN,Q3/2019,8967875000000,-0.0222,2431594000000,-0.1234,1644867000000,0.4745,2667288000000,1.4309,2227890000000,1.9784,72408102000000,0.1171,19179419000000,0.4242,53228683000000,0.0366,21695888000000,0.5699000000000001,15180409000000,1.0117,12196100000000.0,-0.5754,38516114000000,0.7293000000000001,11689464000000,0.005,24.171955248971784,2.911260164491236,11.108618877352932,1905.895694124985,1.9637,28783.48968539189,0.2711,0.3522999999999999,0.429,0.2704,0.1942,0.086,0.1277206175659926,0.2243769459132308,93.14835816734734,335.1571440242548,178.30717574718713,249.99832644441497,0.8798999999999999,0.6615000000000001,0.46,2.257373918892654,2.136437142607273,0.60732932434017,0.3578247638446511,7.81194737889551,62421740269800,1168946447
MSN,Q2/2019,9250403000000,0.0072,2667287000000,-0.05,1288554000000,-0.492,1275358000000,-0.4968999999999999,1016304000000,-0.5412,68021457000000,0.0603,14368745000000,0.0825999999999999,53652712000000,0.0545,18360400000000,0.3574,12028360000000,0.4841,13632639000000.0,-0.5235,36028418000000,0.6364,11689464000000,0.005,20.37809456277439,3.350042959759365,10.580445661926952,869.4187852730605,-0.5434,26758.17192504799,0.2883,0.1866,0.2621,0.1288,0.1514,0.0665,0.1390169690771427,0.2284824537936599,79.32142199642546,322.3029326082056,161.21174873722413,240.4126058674069,0.888,0.6612,0.5236,2.2771090404511005,2.126133031626036,0.4557570641162501,0.2699192828042962,5.373572543178352,86502037078000,1168946447
MSN,Q1/2019,8160122000000,-0.0138,2462981000000,-0.1081,1149865000000,-0.0208,1141241000000,-0.0263,865394000000,0.0604,65061620000000,0.0526,12297612000000,-0.0657,52764008000000,0.0847,15150166000000,0.0401999999999999,10096960000000,0.1292,14997341000000.0,-0.4579,34914113000000,0.7831999999999999,11631495000000,0.005,19.702774085948988,3.26222751551002,9.738741351598016,740.3196290308755,-0.0445,25841.029824354307,0.3018,0.1954,0.2789999999999999,0.1225,0.2055,0.0883,0.1258887277686395,0.2026907691532709,90.04075429264415,319.0034181179648,180.78940515953528,228.25476725107364,0.8634999999999999,0.6654000000000001,0.5661,2.32813742624286,2.1581094582712925,0.4404180125815123,0.2287162398088575,5.018094440280411,93398821115300,1168946447
MSN,Q4/2018,11557882000000,0.1365,3538507000000,0.0428,1450784000000,-0.386,1439469000000,-0.3853,1137506000000,-0.3981,64578613000000,0.0165,12499618000000,-0.1747,52078995000000,0.0764,15795515000000,0.0169,9243779000000,0.0085,14703420000000.0,-0.4705,34079678000000,0.685,11631495000000,0.005,16.742722388268223,5.383495010001949,9.499137331266605,977.9533525640848,-0.4579999999999999,25350.776304475683,0.3062,0.1712,0.2317,0.1112,0.207,0.0877999999999999,0.1786464878673946,0.2936845302228746,62.60748682154741,210.18021635102485,137.78244501597692,135.00525815659535,0.8948999999999999,0.6454000000000001,0.4997999999999999,2.3590357167394536,2.117405509405492,0.517009226986268,0.3141231545790054,4.967250965279606,102240845269200,1163149548
MSN,Q3/2018,9171354000000,-0.0277,2773834000000,-0.0455,1115520000000,0.0118,1097256000000,0.0046999999999999,748010000000,-0.0127,64815277000000,-0.0194,13466352000000,-0.1083,51348925000000,0.0069,13819759000000,0.1099,7545888000000,0.1181,28722687000000.0,0.005,22272831000000,-0.1114,11631495000000,0.005,16.693108111082797,5.568042154950813,9.510589902559907,643.0901351302421,-0.1109,15148.151869461932,0.3024,0.2022,0.2744,0.1001,0.2737,0.099,0.1422260230405173,0.2372889683478281,62.46946197911453,280.8767346565544,155.05342656216783,188.2927700735011,1.9101,1.5400999999999998,1.2904,2.765444841655845,1.523543733239974,0.6196815733183191,0.4024624452568239,3.324297512364205,92005129246800,1163149548
MSN,Q2/2018,9184388000000,-0.0311,2807558000000,-0.0192999999999999,2536447000000,6.0077,2535069000000,6.1761,2214913000000,9.1572,64153442000000,-0.0202,13272415000000,-0.1115,50881027000000,0.0067,13525686000000,0.0024,8105077000000,-0.0139999999999999,28611128000000.0,0.0213,22016628000000,-0.0815,11631495000000,0.0136,26.032583100582368,6.454802807685296,11.467195883797492,1904.2375108243605,9.0261,14628.318455917071,0.3057,0.3569,0.4313,0.2608,0.283,0.1003999999999999,0.1458285531009686,0.239407415563413,54.59005297903355,281.9494109926092,142.76093215594582,193.77853181569688,1.9139,1.5776,1.3006,2.818818685019486,1.5225033862313369,0.6157772700031628,0.4508454506484921,5.32906308902531,88980940422000,1163149548
MSN,Q1/2018,8273993000000,-0.0311,2761510000000,0.1182,1174236000000,2.3103,1172030000000,2.3355,816068000000,2.4427000000000003,61808008000000,-0.0857,13162975000000,-0.2382,48645033000000,-0.0334,14564688000000,0.182,8942030000000,0.2744999999999999,27663387000000.0,-0.2029,19579933000000,-0.0484,11573740000000,0.0086,30.78955137597884,6.438732934336601,12.0052499464044,774.8096819624191,2.7206,14097.758759591135,0.3338,0.2332,0.313,0.1235999999999999,0.2175,0.0675,0.1320284357640984,0.2171025669986265,62.68187711785591,305.94665824819776,163.8895113145927,204.73902405146097,2.1567,1.767,1.4838,3.222762682712036,1.4636709819237557,0.5667704656632535,0.3806953502883137,3.420067113119017,85313218896000,1053249616
MSN,Q4/2017,10169340000000,-0.2266,3393149000000,-0.1671,2362754000000,0.6507,2341810000000,0.6409999999999999,1889920000000,1.0023,63528522000000,-0.1301999999999999,15144937000000,-0.3379999999999999,48383585000000,-0.0355,15532987000000,-0.1322,9166273000000,0.0636,27770340000000.0,-0.2026,20225195000000,-0.0043,11573740000000,0.5068,31.67641920867279,3.5787626120623868,10.342831790533966,1804.2642817109545,1.1758,14164.277495288996,0.3337,0.3201,0.3878,0.2105999999999999,0.178,0.0528,0.156902303732199,0.2727715049596873,56.44560143529472,235.00812772249188,133.0378880996713,158.41584105811526,2.1411,1.7204,1.3221,3.3688925551497344,1.4670586858141408,0.6960567210929874,0.5187141404290109,4.3188592278992655,93434684546400,1047474042
MSN,Q3/2017,9432598000000,-0.143,2906109000000,-0.1144999999999999,1102457000000,-0.1061999999999999,1092177000000,-0.1101,757638000000,-0.0684,66097873000000,-0.0968,15102219000000,-0.3440999999999999,50995654000000,0.0168,12451541000000,-0.2173999999999999,6748932000000,-0.2994,28580251000000.0,-0.1574,25066081000000,0.0735,11573740000000,0.5307999999999999,22.919147938903,2.7761639071077777,8.307943064943103,723.300024269241,0.0124,18223.6582813572,0.3081,0.1937,0.2633,0.1006,0.1117,0.0388,0.1433786555154167,0.2593466660009277,60.69466121634782,269.5144912524943,136.10840223587292,194.1007502329692,1.6369,1.3224,1.0657,2.876620614225548,1.6108941330176367,0.8600949874397072,0.5169111196758699,3.378060542249392,95110643013600,1047474042
MSN,Q2/2017,9478843000000,-0.0862,2862930000000,-0.0947,361951000000,-0.7201000000000001,353265000000,-0.7232999999999999,218063000000,-0.7208,65478169000000,-0.0434,14938171000000,-0.1944,50539998000000,0.0127,13493340000000,0.0064,8220532000000,0.1098,28013536000000.0,-0.1222,23971293000000,0.0365,11474964000000,0.5177,17.883112540209613,3.1954144308996937,7.976201750048295,189.9272256195457,-0.8184,15906.950157681324,0.302,0.1317,0.1978,0.0269,0.1193,0.042,0.1424514780047758,0.2634335332068901,58.757983173684806,307.01154511856487,120.03394693974964,245.7355813525,1.7315,1.4199000000000002,1.1418,2.8435342537290267,1.577525829696265,0.7183260037915001,0.4940414308095697,2.094460302652821,68888385840000,1148139764
MSN,Q1/2017,8539865000000,-0.0260999999999999,2469622000000,0.0237999999999999,354725000000,-0.3217,351385000000,-0.3181,237043000000,-0.0643,67603539000000,0.0015,17279459000000,-0.0559999999999999,50324080000000,0.0229,12322024000000,0.0091,7016210000000,0.0391,34705979000000.0,0.0928,20575536000000,-0.1257,11474964000000,0.5367000000000001,17.075294645459483,3.1202043751255224,7.429508388669795,208.2499159657564,-0.3785,13628.905089390286,0.2892,0.1456,0.2205,0.0308,0.1651,0.0538999999999999,0.1214406786644701,0.2394066355709722,67.09695059582323,338.9382393752606,138.0447496088707,267.9904403622131,2.2856,1.92,1.497,3.062983616775569,1.4375166855373382,0.924796121156719,0.7063409387938215,2.1108277098424453,48717620619200,1138262164
MSN,Q4/2016,13148986000000,0.1434,4073723000000,0.1045,1431403000000,-0.1301999999999999,1427050000000,-0.127,943886000000,0.0559,73039038000000,0.0166,22876206000000,0.3691,50162832000000,-0.0902999999999999,17898443000000,0.1928,8618340000000,0.0301,34827970000000.0,0.1712999999999999,20312625000000,-0.2507,7680757000000,0.0286,17.761942515346618,3.082623549990383,7.582178491208193,829.2342747149416,-0.3073,13420.595433232726,0.3098,0.1748999999999999,0.2241,0.0942,0.1591,0.0521,0.1798542605822234,0.3747882852954514,43.41680871817796,216.88944414062712,97.31782346142477,162.98842939738034,2.5957,2.0229,1.2884,3.055327552671014,1.3852457211530775,0.9769941999982904,0.8335892680720888,3.378120762131409,50595753189800,1138262164
MSN,Q3/2016,11006732000000,0.263,3281824000000,0.2642,1233504000000,0.737,1227246000000,0.7972,813228000000,2.6874,73179194000000,0.0592,23024693000000,0.3076,50154501000000,-0.0258,15910020000000,0.2109,9632991000000,0.2986,33918350000000.0,0.1106,23350824000000,-0.0810999999999999,7560757000000,0.0125,23.57461880205529,3.2268533396965347,9.033392076201851,714.4469902082209,1.419,13898.847783573408,0.2982,0.188,0.2447,0.0957,0.1598,0.0548,0.1554308174947822,0.334481869589798,48.3275480860259,221.32876080854297,113.39078568961598,156.2655232049529,2.1339,1.7631,1.1176,2.9176211030852444,1.4686250824580456,1.1080351250344125,0.947475176021149,3.197423786931103,48148490890800,1138262196
MSN,Q2/2016,10372720000000,0.5188,3162391000000,0.3507,1293212000000,0.7195999999999999,1276829000000,0.6987000000000001,780988000000,1.1726,68449502000000,-0.04,18542478000000,-0.1199,49907024000000,-0.0064,13407243000000,0.074,7407257000000,0.1454,31914534000000.0,-0.0289,23127725000000,-0.1088,7560757000000,0.0275,30.045424768465583,3.4397429529264523,9.568387552788652,1045.7212643458693,1.1722,21019.985842671424,0.3049,0.1914999999999999,0.2469,0.1048,0.1359,0.0476999999999999,0.1525924761037306,0.3327482040037974,49.38075186643426,193.43421257199225,106.84616610420969,135.9687983342168,1.9596,1.5969,1.0799,2.84741450221758,1.5103004897623498,1.0867146959296554,0.8918503975798753,3.6101100282752654,49067484184800,746841464
MSN,Q1/2016,8768626000000,1.4463,2412147000000,1.0392,522988000000,8.4681,515278000000,2.2688,253342000000,57.18600000000001,67503728000000,0.3722999999999999,18304148000000,0.4856,49199580000000,0.3345,12211221000000,0.4760999999999999,6752499000000,0.3768,31758350000000.0,0.677,23534157000000,0.5668,7467179000000,0.0148,37.1264443405333,3.303342236949683,11.458954232282569,335.0749253175946,56.465900000000005,19954.924511960955,0.2751,0.1373,0.1981,0.0449,0.1485,0.0491,0.1258472952671103,0.2845231017936087,66.43354101315303,232.20381598051372,123.6284033975413,175.00895359612548,1.8683,1.5348,1.0386,3.0267321688729143,1.5352373576717409,1.1984430549574034,0.956369719293427,2.5231647248340083,49900994484000,756075674
MSN,Q4/2015,11499771000000,1.188,3688378000000,0.5757,1645706000000,-0.1634,1634600000000,-0.2423999999999999,893925000000,-0.3547999999999999,71849700000000,0.3565,16709473000000,0.0171,55140227000000,0.5092,15005196000000,0.272,8366625000000,0.3847,29735458000000.0,0.5452,27109046000000,0.8053,7467179000000,0.0148,27.86199853668541,3.4965863974466984,12.63418893676321,1197.138901703598,-0.3642,22250.192298534024,0.3207,0.2052,0.2506,0.1184,0.12,0.0405,0.1631866202243433,0.3926067870330867,75.78412626651435,207.908768320836,111.33713186623692,172.35576272111342,1.6504,1.3138999999999998,0.996,2.962953537780264,1.6059152823291318,0.8191498464931748,0.5743654398116492,3.970368614763055,52270250270000,746717861
MSN,Q3/2015,8714811000000,1.182,2595987000000,0.5915,710135000000,0.7461,682848000000,0.9743,220542000000,6.869800000000001,69090421000000,0.4806,17607864000000,0.8892,51482557000000,0.3787,13139227000000,0.8701000000000001,7417989000000,1.2191,30539821000000.0,0.7375,25411373000000,0.7731999999999999,7467179000000,0.0148,35.08133931244989,4.060482192628581,14.624356022430806,295.3484997729283,6.7548,21020.501610848707,0.2979,0.0784,0.1369,0.0566,0.1517,0.0521,0.124152271968181,0.3141194567594377,120.21758733494048,301.28869697837365,141.64498153566765,279.86130277764653,1.7189,1.3942,1.043,2.912564729438677,1.581774882089921,0.9990610558749004,0.6791703195324961,,52643609200500,746717861
MSN,Q2/2015,6829450000000,0.6559999999999999,2341348000000,0.5153,752036000000,8.333,751647000000,6.6322,359472000000,2.5855,71298649000000,0.568,21069797000000,1.338,50228852000000,0.3777,12482972000000,1.0569,6466831000000,1.874,32864439000000.0,0.8649,25951238000000,0.8193,7358081000000,0.0012,49.41916600203168,3.9190674128862018,15.521183373167435,481.4027074678477,2.5623,20564.06013837133,0.3428,0.2522,0.3173,0.0901,0.1369999999999999,0.0472,0.1133629419796928,0.2745528950054927,160.20458711902128,309.04863403282724,154.2921512256183,314.9610699262302,1.7474,1.4201,0.9722,2.9035996709430982,1.5722760666535076,1.2376237806189103,0.931071703116854,2.2319585452095967,54883762783500,746717861
MSN,Q1/2015,3584378000000,0.3202,1182911000000,0.0926,55237000000,-0.4002,157635000000,0.1437,4354000000,1.0408,49189579000000,0.0635,12321130000000,0.2173999999999999,36868449000000,0.0203,8272584000000,0.2426,4904645000000,0.4114,18937377000000.0,0.1674,15020066000000,0.0156,7358081000000,0.0012,57.5611666600319,4.140612956787732,16.63580896408618,5.830850214522992,1.0402,20114.78067483912,0.33,0.1555,0.2523999999999999,0.016,0.139,0.0434,0.0701755031700505,0.1611318679626734,405.6438202109264,272.4055306610501,173.7939882163694,504.2553626556071,1.8116,1.4802000000000002,1.0695,3.2017411557196165,1.8077783720454432,1.2500900565047148,0.7455692199680294,2.263848921763413,64217736046000,746717861
MWG,Q4/2024,34573920777332,0.1003,6586968902119,0.0647,996550122732,1.1514,1035471253998,3.7298,847004382205,8.3843,70218709730062,0.1682,65774193760868,0.2662,4444515969194,-0.4553999999999999,42097132906207,0.3685,27300246721779,0.4271999999999999,,-1.0,28121576823855,0.2039,14622441770000,-0.0008,30.263557119578888,3.3339135921154512,,579.5508271584753,8.389199999999999,18992.717130655637,0.1905,0.0393,0.0626,0.0246,0.145,0.0573,0.5042916457934635,1.7998027940674493,3.312501891602363,287.5601263127268,127.2577155869532,163.61491261737592,1.497,0.9708,-0.2460999999999999,2.531540703307346,1.6680164391838814,1.0340257026802129,0.8129240861437426,6.693363911095323,85204529384700,1461484209
MWG,Q3/2024,34146668687951,0.1274,6891911062303,0.2137,1320438170928,5.7084,1068045400607,4.867900000000001,800149979434,19.6548,66900043141335,0.1408,61074953380269,0.2257999999999999,5825089761066,-0.3395,33471434719176,0.1356,17815809454540,0.0464,6153043691414.0,0.043,27275564730745,0.1721,14622441770000,-0.0008,44.28115044399196,3.7356248607072713,11.9426450407956,547.329883796257,19.6616,18411.36156042295,0.2018,0.0401999999999999,0.061,0.0236,0.1176,0.0473,0.5143737680306649,1.760346751543464,4.114257909374852,287.22433820961027,134.96245432970392,156.3761417892812,1.4527,0.8787,-0.2689,2.483787894856406,1.6883513884552577,1.1717865009344766,0.9351634405920852,6.853167485005354,89615413284400,1461915388
MWG,Q2/2024,34134071533952,0.1585,7307714001700,0.3429999999999999,1697652402567,7.964700000000001,1516043093292,10.6812,1172276912467,66.3503,65869825037150,0.1094999999999999,59688208633825,0.1971,6181616403325,-0.3499,33260021340720,0.1,16896538090308,0.0342,6133043691414.0,0.0395999999999999,26476760005016,0.1396,14622441770000,-0.0008,83.09159391320674,3.447258650652378,12.628912367189235,801.8774014484893,66.38,17868.496591673473,0.2141,0.0515,0.0713999999999999,0.0343,0.0886999999999999,0.0352,0.5275200726483558,1.7150433957669702,4.238383904347109,282.55081367939124,130.28890797711188,156.50028960662647,1.4878,0.8698,-0.2995,2.519421818811648,1.672117287228556,1.1619769215189375,0.9307595779812524,10.02765273076648,98386905612400,1461915388
MWG,Q1/2024,31486491849567,0.1616,6712616110899,0.2873,1212404728664,6.1984,1206203265181,6.5878,902437167555,41.4338,63543531169698,0.1785,56259440492906,0.2975,7284090676792,-0.3102,31420953129892,0.3057,17573259019801,0.5534,6088418691414.0,0.0317,26034159348392,0.0868999999999999,14633767160000,-0.0003,403.8247055712316,2.9002222218030416,12.417696463493956,617.1590092473317,41.456,17289.100642729383,0.2132,0.0467999999999999,0.0696,0.0287,0.042,0.0179,0.5092783324888931,1.5589519981876638,4.404271060844844,311.7308125973159,127.43653898600246,188.69854467215828,1.4408,0.9088,-0.2529,2.349834804100236,1.6940707904258778,1.1383191005196265,0.9625462871914782,8.211905638827812,92852505239500,1462244177
